trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.09764211624860764,0.023808834930474403,0.00045189925003796816,0.22107665240764618,0.5072750961251131,20.0,20.0,0.13138246741145848,0.12653636187314987,0.10289248700195457,21.22222222222222,18.0,0.9,0.06341263782198076
1,124,2000,2000,2000,1,0,1,0.015870152041316032,0.027140974969457603,0.00020305090583860874,0.23114237189292908,0.5072750961251131,17.0,16.0,0.12821981660090387,0.12743081152439117,0.09789976546981052,31.75,16.0,1.0,0.06714064930332825
2,125,2000,2000,2000,1,0,1,0.009190657176077366,0.025593040964704415,0.00020133597718086094,0.2575122117996216,0.5072750961251131,18.0,18.0,0.11961277015507221,0.10049892216920853,0.09558833289322338,23.22222222222222,16.5,1.0,0.052358100147296985
3,126,2000,2000,2000,1,0,1,0.005741474684327841,0.025119582736399023,0.0002826838754117489,0.24758653342723846,0.5072750961251131,21.0,21.0,0.11809543515777304,0.11061960458755493,0.0923072405514263,19.666666666666668,10.0,1.0,0.05467118006465691
4,127,2000,2000,2000,1,0,1,0.05377022922039032,0.02384023347121547,0.0004948683199472725,0.1822296380996704,0.5072750961251131,17.0,17.0,0.10894260051495888,0.09900981187820435,0.09269809532458621,18.4375,15.5,0.9411764705882353,0.040335576367044046
5,128,2000,2000,2000,1,0,1,0.02693891152739525,0.03221253070501552,0.00035835825838148594,0.2444770336151123,0.5072750961251131,26.0,26.0,0.13699998477330574,0.1301979422569275,0.09908331814804112,26.115384615384617,11.0,1.0,0.07948288550385489
6,129,2000,2000,2000,1,0,1,0.019041243940591812,0.03351232222322142,0.0005125603638589382,0.19985438883304596,0.5072750961251131,20.0,20.0,0.12541202697902917,0.13083535432815552,0.09052789549110456,17.05263157894737,7.0,0.95,0.07540128555847331
7,130,2000,2000,2000,1,0,1,0.00512012280523777,0.026746114416222554,0.0006380519480444491,0.15829874575138092,0.5072750961251131,20.0,20.0,0.10240479297935963,0.11735628172755241,0.08409394974412861,21.85,10.5,1.0,0.04136968410213012
