trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.12307631969451904,0.03007515665671417,3.1029241654323414e-05,0.2579154968261719,0.48651556387494566,20.0,20.0,0.1426700023934245,0.13566315174102783,0.10962793475264335,36.55555555555556,28.5,0.9,0.07263149701373187
1,124,2000,2000,2000,1,0,1,0.02645878866314888,0.03314462259231368,0.0002055806980933994,0.23860110342502594,0.48651556387494566,17.0,16.0,0.13123132707551122,0.12787073478102684,0.1017285410536715,40.86666666666667,29.0,0.9375,0.06446064349787775
2,125,2000,2000,2000,1,0,1,0.004498443566262722,0.03053335633262759,0.0004180727992206812,0.22491517663002014,0.48651556387494566,18.0,18.0,0.11730339316030343,0.09648783504962921,0.0867127848384876,34.27777777777778,17.0,1.0,0.06496867079287769
3,126,2000,2000,2000,1,0,1,0.006571359466761351,0.03714726006948331,0.00048280649934895337,0.2599951922893524,0.48651556387494566,21.0,21.0,0.12714592003751368,0.11982573568820953,0.09144798732235185,31.333333333333332,9.0,1.0,0.07408015702363281
4,127,2000,2000,2000,1,0,1,0.06072153523564339,0.029703632262855537,0.00042378189391456544,0.20518875122070312,0.48651556387494566,17.0,17.0,0.11372979007223073,0.10341208428144455,0.09428675536182708,25.75,18.0,0.9411764705882353,0.046655186282005164
5,128,2000,2000,2000,1,0,1,0.02632501907646656,0.04959622676593426,0.0003101826587226242,0.29409313201904297,0.48651556387494566,26.0,26.0,0.163915261053122,0.14124386757612228,0.10879667957969315,29.64,16.0,0.9615384615384616,0.11414899678220254
6,129,2000,2000,2000,1,0,1,0.01853211782872677,0.038395575274982545,0.00014807273691985756,0.20257364213466644,0.48651556387494566,20.0,20.0,0.12810747046023607,0.14214076101779938,0.0883761786085961,23.42105263157895,8.0,0.95,0.08461485623428598
7,130,2000,2000,2000,1,0,1,0.004480384290218353,0.033874178664824284,0.00020281197794247419,0.1583154946565628,0.48651556387494566,20.0,20.0,0.10717089548707008,0.11878381296992302,0.08097755575785413,27.65,12.0,1.0,0.056743422327097504
