trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.1308123767375946,0.02990579941123724,0.00026795448502525687,0.2591613829135895,0.4958593168751122,20.0,20.0,0.14055365175008774,0.13831017166376114,0.10814579267476801,27.333333333333332,19.0,0.9,0.07207683051005005
1,124,2000,2000,2000,1,0,1,0.024765849113464355,0.03532987463104655,0.00026326096849516034,0.23467117547988892,0.4958593168751122,17.0,16.0,0.1331279599107802,0.12146186828613281,0.09926180449874665,25.5,15.0,0.875,0.07340553400747012
2,125,2000,2000,2000,1,0,1,0.018390130251646042,0.032461539190320764,0.0005098782712593675,0.26393362879753113,0.4958593168751122,18.0,18.0,0.1235358878556225,0.0926096923649311,0.09001011018182098,39.388888888888886,21.0,1.0,0.07122535729987753
3,126,2000,2000,2000,1,0,1,0.004776909481734037,0.03636215066505247,0.0003208063426427543,0.2868309020996094,0.4958593168751122,21.0,21.0,0.1261583399471073,0.11487309634685516,0.09275996176847479,27.19047619047619,14.0,1.0,0.06922179969737217
4,127,2000,2000,2000,1,0,1,0.056056249886751175,0.031140781217422045,0.00015807997260708362,0.20642568171024323,0.4958593168751122,17.0,17.0,0.11393460039706792,0.10101478546857834,0.09317248365811846,24.25,16.5,0.9411764705882353,0.048928374977070185
5,128,2000,2000,2000,1,0,1,0.024670936167240143,0.050095192071057684,0.0001868028921307996,0.2915458083152771,0.4958593168751122,26.0,26.0,0.16445268103136465,0.14485449343919754,0.1079410154490828,27.16,14.0,0.9615384615384616,0.11687666190322489
6,129,2000,2000,2000,1,0,1,0.018410727381706238,0.04174800697386672,0.00032483917311765254,0.2300122082233429,0.4958593168751122,20.0,20.0,0.13235770855098963,0.14442087709903717,0.08570769256941274,22.210526315789473,7.0,0.95,0.0977867876617238
7,130,2000,2000,2000,1,0,1,0.003444407833740115,0.034547532843331286,0.00019785725453402847,0.15830928087234497,0.4958593168751122,20.0,20.0,0.10846709962934256,0.12016120553016663,0.07897027616243577,27.55,12.5,1.0,0.06369669164693915
