trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.08698569238185883,0.0201733049466784,0.00012687094567809254,0.18658660352230072,0.49109173274996465,20.0,20.0,0.11681885775178671,0.12587375938892365,0.09134364614688821,11.88888888888889,10.5,0.9,0.05758993223961443
1,124,2000,2000,2000,1,0,1,0.015496442094445229,0.01985696423931222,0.0002978971169795841,0.18216246366500854,0.49109173274996465,17.0,16.0,0.10671553167048842,0.10943068563938141,0.08918148352240679,22.1875,13.0,1.0,0.04314322526217439
2,125,2000,2000,2000,1,0,1,0.0022705255541950464,0.02130526081105927,0.0006166682578623295,0.22646988928318024,0.49109173274996465,18.0,18.0,0.10379296799914704,0.08332007750868797,0.08325639700471786,17.166666666666668,11.0,1.0,0.046294282884337006
3,126,2000,2000,2000,1,0,1,0.006832740735262632,0.02141762151331932,0.0004850087861996144,0.1579786092042923,0.49109173274996465,21.0,21.0,0.098856771231762,0.10407376289367676,0.07668579767660481,12.619047619047619,6.0,1.0,0.048116603587792885
4,127,2000,2000,2000,1,0,1,0.047787830233573914,0.021516724897112,0.0002635404234752059,0.1681692749261856,0.49109173274996465,17.0,17.0,0.10673957077019355,0.09766543656587601,0.09032284253377892,12.8125,11.5,0.9411764705882353,0.040286691848818654
5,128,2000,2000,2000,1,0,1,0.025599904358386993,0.02804819261790544,0.0001646089949645102,0.2182738184928894,0.49109173274996465,26.0,26.0,0.12655431318741578,0.12520351633429527,0.09477168855284196,20.615384615384617,11.0,1.0,0.0668978759026728
6,129,2000,2000,2000,1,0,1,0.017862726002931595,0.025593041951506166,0.0002761747455224395,0.18437428772449493,0.49109173274996465,20.0,20.0,0.11368554942309857,0.11503448337316513,0.08719198960068753,21.0,5.5,1.0,0.06024227829481242
7,130,2000,2000,2000,1,0,1,0.006033965852111578,0.024684826990938744,0.00025875132996588945,0.1582789421081543,0.49109173274996465,20.0,20.0,0.09545632284134627,0.11079730838537216,0.07855257632851134,13.35,10.0,1.0,0.03900569541589357
