trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.12681348621845245,0.030395204164029566,0.0003863371384795755,0.28112590312957764,0.4846476239999902,20.0,20.0,0.14690191019326448,0.136139914393425,0.11016257892886641,26.38888888888889,19.5,0.9,0.07947213722454034
1,124,2000,2000,2000,1,0,1,0.023764343932271004,0.03228303313491051,0.0004601348773576319,0.2353668361902237,0.4846476239999902,17.0,16.0,0.12952161976136267,0.13039682805538177,0.10039280170713027,42.3125,26.0,1.0,0.06436607084353455
2,125,2000,2000,2000,1,0,1,0.012296776287257671,0.03091558538458048,0.0001538714423077181,0.24067355692386627,0.4846476239999902,18.0,18.0,0.12396971902085675,0.09963756054639816,0.09312318934405792,33.888888888888886,14.5,1.0,0.06615858460259105
3,126,2000,2000,2000,1,0,1,0.006164109334349632,0.03477641799529374,0.0003676449996419251,0.28080081939697266,0.4846476239999902,21.0,21.0,0.12622896391188815,0.11520607024431229,0.09415969204190852,28.80952380952381,12.0,1.0,0.06659128355128423
4,127,2000,2000,2000,1,0,1,0.0525876060128212,0.029398972634546227,0.0003866924380417913,0.20982088148593903,0.4846476239999902,17.0,17.0,0.11579002177014071,0.10447962582111359,0.0977134166372707,26.0,20.0,0.9411764705882353,0.04427715175744037
5,128,2000,2000,2000,1,0,1,0.026342755183577538,0.048368229704909026,0.000559872598387301,0.30167829990386963,0.4846476239999902,26.0,26.0,0.16486180358781263,0.14621305465698242,0.10623011385793617,27.4,11.0,0.9615384615384616,0.12109843259247449
6,129,2000,2000,2000,1,0,1,0.019611287862062454,0.03825009920520097,0.00022173389152158052,0.217799574136734,0.4846476239999902,20.0,20.0,0.12825788296759127,0.14124460518360138,0.08748280719577453,20.105263157894736,7.0,0.95,0.0870304022524506
7,130,2000,2000,2000,1,0,1,0.005076221656054258,0.034391153746837516,0.00038881273940205574,0.15831352770328522,0.4846476239999902,20.0,20.0,0.10750157088041305,0.12157458811998367,0.08198329698934685,28.0,13.5,1.0,0.054452761002583436
