trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.052375443279743195,0.01809518429580203,0.00042621244210749865,0.16903091967105865,0.4924527510002008,20.0,20.0,0.0943173486739397,0.10303767770528793,0.0712324044482375,9.31578947368421,3.0,0.95,0.0535850121350959
1,124,2000,2000,2000,1,0,1,0.01601801998913288,0.018380542230741412,0.00017440594092477113,0.14268729090690613,0.4924527510002008,17.0,16.0,0.08709708659444004,0.09223365038633347,0.0692161012762881,16.4375,14.5,1.0,0.042862108297413215
2,125,2000,2000,2000,1,0,1,0.006816303823143244,0.0186456747338525,0.0003350485931150615,0.24144390225410461,0.4924527510002008,18.0,18.0,0.0997328573010034,0.07632245495915413,0.08244600810996619,12.61111111111111,5.5,1.0,0.04010834331210289
3,126,2000,2000,2000,1,0,1,0.004589437507092953,0.019958369522559225,0.0006562764174304903,0.13720232248306274,0.4924527510002008,21.0,21.0,0.08555491601250001,0.09479192644357681,0.06357390131493697,12.857142857142858,4.0,1.0,0.0483196211952184
4,127,2000,2000,2000,1,0,1,0.0391521193087101,0.02062530311511364,0.000520569970831275,0.15991629660129547,0.4924527510002008,17.0,17.0,0.09158434937981998,0.08617930859327316,0.07550308121375138,14.5625,8.5,0.9411764705882353,0.040022256905760834
5,128,2000,2000,2000,1,0,1,0.02333381213247776,0.021622787306674583,0.00023885424889158458,0.16406092047691345,0.4924527510002008,26.0,26.0,0.09829919498700362,0.10350976884365082,0.07477164650604559,14.846153846153847,11.0,1.0,0.05119586387326798
6,129,2000,2000,2000,1,0,1,0.019391939043998718,0.02460086755658267,0.0007217837264761329,0.17748799920082092,0.4924527510002008,20.0,20.0,0.09993710173293949,0.10265085846185684,0.07606224722432671,19.15,4.0,1.0,0.05469943139678798
7,130,2000,2000,2000,1,0,1,0.0047426833771169186,0.021536771493643754,0.0002551011857576668,0.1582644283771515,0.4924527510002008,20.0,20.0,0.08109508100897074,0.09875552728772163,0.06570872880634851,16.15,6.0,1.0,0.03721903832000681
