trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,10000,2000,2000,1,0,0,0.01116540189832449,0.011416659788376273,4.5181419409345835e-05,0.14984171092510223,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
1,124,10000,2000,2000,1,0,0,0.01882997713983059,0.011497200289135435,4.7954741603462026e-05,0.08589785546064377,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
2,125,10000,2000,2000,1,0,0,0.010815479792654514,0.011650814705039375,0.00010991898307111114,0.22093337774276733,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
3,126,10000,2000,2000,1,0,0,0.026912786066532135,0.011434514110842429,0.0001413964928360656,0.1363634616136551,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
4,127,10000,2000,2000,1,0,0,0.013557277619838715,0.011698913845150673,0.00010121591913048178,0.15569469332695007,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
5,128,10000,2000,2000,1,0,0,0.0038673272356390953,0.012098575432674261,0.00028215188649483025,0.11381614208221436,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
6,129,10000,2000,2000,1,0,0,0.024919958785176277,0.011684578451018387,4.769325096276589e-05,0.17522798478603363,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
7,130,10000,2000,2000,1,0,0,0.0078025744296610355,0.01262324899820087,0.000107738291262649,0.1582588255405426,0.6049414467499901,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
8,131,10000,2000,2000,1,0,0,0.01205082144588232,0.011332882814896403,1.7494139683549292e-05,0.0560055747628212,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
9,132,10000,2000,2000,1,0,0,0.018758542835712433,0.011939359682062058,0.00011868552246596664,0.09104743599891663,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
10,133,10000,2000,2000,1,0,0,0.02942224219441414,0.012345399681519303,3.0465378586086445e-05,0.25913286209106445,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
11,134,10000,2000,2000,1,0,0,0.010844931937754154,0.011619096829215414,7.541266677435488e-05,0.11537899821996689,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
12,135,10000,2000,2000,1,0,0,0.013657614588737488,0.011583505306290317,6.575513543793932e-05,0.05465110391378403,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
13,136,10000,2000,2000,1,0,0,0.017647022381424904,0.012983087307937968,7.297010597540066e-05,0.1879868358373642,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
14,137,10000,2000,2000,1,0,0,0.02076762542128563,0.012442588178168807,5.13569320901297e-05,0.15068010985851288,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
15,138,10000,2000,2000,1,0,0,0.01964140124619007,0.011059981894188968,0.00018123826885130256,0.0460655614733696,0.17717075262498838,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
16,139,10000,2000,2000,1,0,0,0.005841212347149849,0.012325314716410867,5.058071474195458e-05,0.1581917554140091,0.1773249848749856,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
17,140,10000,2000,2000,1,0,0,0.01385238952934742,0.01250636860559548,5.394796517066425e-06,0.114591583609581,0.1773249848749856,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
18,141,10000,2000,2000,1,0,0,0.01615205965936184,0.012017683220202162,0.00010419137106509879,0.1807727813720703,0.1773249848749856,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
19,142,10000,2000,2000,1,0,0,0.005917402449995279,0.011732312335044116,6.651579315075651e-05,0.10625509172677994,0.1773249848749856,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
20,143,10000,2000,2000,1,0,0,0.0008147952030412853,0.011985251488794165,0.00011367992556188256,0.0913262590765953,0.1773249848749856,0.0,0.0,nan,nan,nan,nan,nan,nan,nan
