trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,1000123,10000,2000,2000,0,0,1,0.09025799483060837,0.04013796476655989,0.00018207562970928848,0.35390159487724304,0.6661331866250748,107.0,104.0,0.13604035495350567,0.1253960281610489,0.09709034958505071,33.911764705882355,16.5,0.9807692307692307,0.08227577145008792
1,1000124,10000,2000,2000,0,0,1,0.026195980608463287,0.03884902499570453,0.0003456756821833551,0.32354941964149475,0.6661331866250748,118.0,118.0,0.1371048728351371,0.1263495534658432,0.09653895038222723,32.8974358974359,17.0,0.9915254237288136,0.08446660593530891
2,1000125,10000,2000,2000,0,0,1,0.018469521775841713,0.05130675464420783,8.452602924080566e-05,0.6198357939720154,0.6661331866250748,110.0,110.0,0.16560868443074553,0.14275752753019333,0.10647043172819062,27.41747572815534,9.0,0.9363636363636364,0.1227691252137619
3,1000126,10000,2000,2000,0,0,1,0.07402732223272324,0.104592630329018,0.00013756731641478837,2.025157928466797,0.6661331866250748,105.0,101.0,0.21411903617479425,0.12168965488672256,0.1135753203103161,27.346938775510203,10.5,0.9702970297029703,0.20600303188588764
4,1000127,10000,2000,2000,0,0,1,0.002574751852080226,0.04426710853049299,0.00017534710059408098,0.414964497089386,0.6661331866250748,105.0,104.0,0.15044912755883372,0.12891213595867157,0.09758530116918195,30.598039215686274,8.5,0.9807692307692307,0.10956842572995812
5,1000128,10000,2000,2000,0,0,1,0.007406533695757389,0.03810053629976282,4.5900374971097335e-05,0.363384485244751,0.6661331866250748,111.0,109.0,0.13390489783001328,0.12220127880573273,0.08782786471016285,28.80373831775701,13.0,0.981651376146789,0.09691323660310878
6,1000129,10000,2000,2000,0,0,1,0.008340958505868912,0.03247324822320297,7.470734271919355e-05,0.29236868023872375,0.6661331866250748,99.0,98.0,0.12814795142229723,0.11854442209005356,0.09916209647037287,33.391752577319586,21.0,0.9897959183673469,0.0630342372098156
7,1000130,10000,2000,2000,0,0,1,0.019992168992757797,0.030191528201870824,4.341346357250586e-05,0.27753597497940063,0.6661331866250748,92.0,90.0,0.11954092636911405,0.11178852990269661,0.08485801892904822,28.853932584269664,16.0,0.9888888888888889,0.07389185032871967
8,1000131,10000,2000,2000,0,0,1,0.03526321426033974,0.04393376748058145,6.614128506043926e-05,0.41120579838752747,0.17964672362495548,111.0,107.0,0.14533797736828016,0.14332875609397888,0.1045823526558239,35.60952380952381,20.0,0.9813084112149533,0.0865719593107313
9,1000132,10000,2000,2000,0,0,1,0.010818254202604294,0.024937091561287525,0.00019019647152163088,0.19963835179805756,0.17964672362495548,82.0,82.0,0.09418473058811776,0.0898590162396431,0.07274033181445969,24.246913580246915,17.0,0.9878048780487805,0.04917756540521912
