trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,1000123,10000,2000,2000,1,0,1,0.005023747682571411,0.01796635057774838,0.0001500806538388133,0.2404439002275467,0.6428280461250324,107.0,104.0,0.10262501508427355,0.10428592190146446,0.0827477347839074,9.471153846153847,6.0,1.0,0.045154314609714606
1,1000124,10000,2000,2000,1,0,1,0.02216390147805214,0.017878790259029484,7.85610027378425e-05,0.21134541928768158,0.6428280461250324,118.0,118.0,0.09688798718596414,0.0975256972014904,0.07848684995054608,9.14406779661017,6.0,1.0,0.04254354401666206
2,1000125,10000,2000,2000,1,0,1,0.020605530589818954,0.019122111208227578,6.423777085728943e-05,0.21781320869922638,0.6428280461250324,110.0,110.0,0.10493414418941194,0.10071125254034996,0.08493128217465047,10.027272727272727,4.5,1.0,0.04540954614188312
3,1000126,10000,2000,2000,1,0,1,0.007175920065492392,0.01727782137422764,5.935808439971879e-05,0.18516884744167328,0.6428280461250324,105.0,101.0,0.10320227521259596,0.10328856110572815,0.0856600010123909,9.198019801980198,7.0,1.0,0.041132032556025926
4,1000127,10000,2000,2000,1,0,1,0.0028868629597127438,0.019618448891125444,0.00012278267240617424,0.31609591841697693,0.6428280461250324,105.0,104.0,0.10019427638214368,0.09969676285982132,0.07802898816623313,10.076923076923077,5.0,1.0,0.049646587420160926
5,1000128,10000,2000,2000,1,0,1,0.010561343282461166,0.01929688715912707,0.00010992725583491847,0.3524552881717682,0.6428280461250324,111.0,109.0,0.10452056023369141,0.09921808540821075,0.08184771808200739,9.577981651376147,5.0,1.0,0.050667625216109284
6,1000129,10000,2000,2000,1,0,1,0.011121165938675404,0.017563490867064685,0.00014982098946347833,0.3040885329246521,0.6428280461250324,99.0,98.0,0.10771571168181848,0.10391006618738174,0.09135412893585305,10.979591836734693,7.0,1.0,0.03915014096523863
7,1000130,10000,2000,2000,1,0,1,0.007647437043488026,0.016225580145466666,0.00011960916162934154,0.19157086312770844,0.6428280461250324,92.0,90.0,0.09254171123935116,0.09431804344058037,0.07450885815157866,8.766666666666667,7.0,1.0,0.04169182457496774
8,1000131,10000,2000,2000,1,0,1,0.003524382598698139,0.019315108106278057,0.00011978679685853422,0.24349263310432434,0.1800693365000825,111.0,107.0,0.10669927399988487,0.10349416732788086,0.08809969726326781,9.981308411214954,7.0,1.0,0.04334281717779586
9,1000132,10000,2000,2000,1,0,1,0.01340766716748476,0.015932737879062187,4.515751061262563e-05,0.1658872365951538,0.1800693365000825,82.0,82.0,0.0828920044232069,0.07808022946119308,0.06918272757104162,9.024390243902438,5.0,1.0,0.034113894387818415
10,1000133,10000,2000,2000,1,0,1,0.01498124748468399,0.01993398649503506,0.00013014946307521313,0.20029866695404053,0.1800693365000825,120.0,118.0,0.09962570280531201,0.09610602259635925,0.07840531463816199,12.533898305084746,6.0,1.0,0.047015471614313215
11,1000134,10000,2000,2000,1,0,1,0.050249792635440826,0.016637963478644453,3.438232306507416e-05,0.18369238078594208,0.1800693365000825,95.0,92.0,0.09914012445622812,0.09204630181193352,0.0797154859349615,7.527472527472527,5.0,0.9891304347826086,0.04475025782633685
12,1000135,10000,2000,2000,1,0,1,0.043184563517570496,0.018382592789951014,0.0001717905543046072,0.1899821162223816,0.1800693365000825,97.0,96.0,0.10258004430215806,0.1092127114534378,0.08420683644327683,8.5625,6.0,1.0,0.04212152068909799
13,1000136,10000,2000,2000,1,0,1,0.01964249275624752,0.017954032491984982,3.2988034945447e-05,0.23171499371528625,0.1800693365000825,83.0,82.0,0.09721584543131473,0.09575604274868965,0.07929890003839186,11.560975609756097,6.0,1.0,0.04213517239905764
14,1000137,10000,2000,2000,1,0,1,0.03539259359240532,0.01765089428604042,0.00011252750846324489,0.22334183752536774,0.1800693365000825,96.0,96.0,0.10993625706760213,0.10353731364011765,0.09137498003669105,8.957894736842105,5.0,0.9895833333333334,0.04310476610610143
15,1000138,10000,2000,2000,1,0,1,0.003937974106520414,0.018959300028306824,3.223503881599754e-05,0.2799737751483917,0.1800693365000825,87.0,87.0,0.0947764156407666,0.08701597899198532,0.07367971432397509,10.298850574712644,5.0,1.0,0.04806406197771948
16,1000139,10000,2000,2000,1,0,1,0.013265031389892101,0.01967723176725267,0.0001537576172268018,0.21462713181972504,0.18153985399999328,112.0,111.0,0.09854805909164317,0.09574590623378754,0.07848642012023985,10.396396396396396,5.0,1.0,0.0463873195634804
17,1000140,10000,2000,2000,1,0,1,0.017302410677075386,0.017925929178204524,5.394796517066425e-06,0.2335009127855301,0.18153985399999328,87.0,87.0,0.10314469116515126,0.10067924112081528,0.08155918163930677,11.379310344827585,7.0,1.0,0.048540448087920594
18,1000141,10000,2000,2000,1,0,1,0.06154521554708481,0.016558633618280146,9.43661798373796e-05,0.20376276969909668,0.18153985399999328,98.0,96.0,0.09465847748409335,0.09687753394246101,0.07926091438894219,7.947368421052632,6.0,0.9895833333333334,0.03688946770170636
19,1000142,10000,2000,2000,1,0,1,0.004371338523924351,0.01874179017244751,0.0001691460347501561,0.364010214805603,0.18153985399999328,102.0,102.0,0.09270761112737305,0.09071024879813194,0.07404840095254007,9.098039215686274,5.5,1.0,0.044587213794082224
20,1000143,10000,2000,2000,1,0,1,0.0023419472854584455,0.015825924337411562,7.926691614557058e-05,0.26235103607177734,0.18153985399999328,87.0,85.0,0.09993514444898156,0.09583336114883423,0.08579179371592437,9.258823529411766,6.0,1.0,0.036030923905563256
21,1000144,10000,2000,2000,1,0,1,0.0014506392180919647,0.018716331105883,0.00014926487347111106,0.2146768718957901,0.18153985399999328,104.0,103.0,0.10708146030535397,0.10017997771501541,0.08679259715698437,10.446601941747574,6.0,1.0,0.04627950033248692
22,1000145,10000,2000,2000,1,0,1,0.015316353179514408,0.01692482416282037,3.3717478800099343e-06,0.2645643353462219,0.18153985399999328,106.0,104.0,0.09007451846264303,0.08591434359550476,0.07390741243116981,6.836538461538462,4.0,1.0,0.03895554320989714
23,1000146,10000,2000,2000,1,0,1,0.023619845509529114,0.01591775173750066,0.00014152989024296403,0.1617133766412735,0.18153985399999328,86.0,86.0,0.09741464153278706,0.10430305078625679,0.08088270113675694,8.709302325581396,6.0,1.0,0.03916288504111688
24,1000147,10000,2000,2000,1,0,1,0.0031825327314436436,0.01699203661576248,4.512099258136004e-05,0.17945334315299988,0.18226592499991057,102.0,102.0,0.0909400417962495,0.08828902617096901,0.07395389439235954,8.529411764705882,6.0,1.0,0.0401261398852683
25,1000148,10000,2000,2000,1,0,1,0.010534120723605156,0.018382920048040978,0.00021564957569353282,0.3343324661254883,0.18226592499991057,107.0,107.0,0.0993830701249225,0.09310994297266006,0.0801001049187736,9.822429906542055,6.0,1.0,0.043986307039299864
26,1000149,10000,2000,2000,1,0,1,0.01778515987098217,0.01842145876423165,0.00026491296011954546,0.28464844822883606,0.18226592499991057,101.0,100.0,0.10999339589849115,0.10117369145154953,0.09222761143298702,11.1,6.0,1.0,0.04193793556778693
27,1000150,10000,2000,2000,1,0,1,0.009571047499775887,0.01840637044791074,4.533841274678707e-05,0.1871078759431839,0.18226592499991057,109.0,109.0,0.10080448408192451,0.09950805455446243,0.08073031164306178,9.203703703703704,7.0,0.9908256880733946,0.04603187015630977
28,1000151,10000,2000,2000,1,0,1,0.016946034505963326,0.01740478330994083,0.00017073233902920038,0.17341092228889465,0.18226592499991057,94.0,94.0,0.09898750394820532,0.10308391228318214,0.08317822619516865,9.585106382978724,6.0,1.0,0.038246075984169826
29,1000152,10000,2000,2000,1,0,1,0.009038074873387814,0.017602078041469214,3.4569151466712356e-05,0.2057356834411621,0.18226592499991057,101.0,100.0,0.09886890670284629,0.09674233198165894,0.0792700984342373,9.82,5.0,1.0,0.04514877857351676
30,1000153,10000,2000,2000,1,0,1,0.039368558675050735,0.017863116316611558,0.00010024927178164944,0.18394240736961365,0.18226592499991057,102.0,102.0,0.09290702955103387,0.08951454609632492,0.07579832987137386,10.862745098039216,6.0,1.0,0.03987316534655881
31,1000154,10000,2000,2000,1,0,1,0.0180418211966753,0.01775763922566257,0.00012610336125362664,0.20159073173999786,0.18226592499991057,112.0,110.0,0.1021986825730313,0.10317026078701019,0.08515653424496784,9.772727272727273,6.0,1.0,0.04000822721303188
32,1000155,10000,2000,2000,1,0,1,0.02606503665447235,0.018890957188556785,0.00013822685286868364,0.171413391828537,0.1817310388748865,112.0,112.0,0.1014126478029149,0.1082802303135395,0.08355629768014168,8.482142857142858,5.0,1.0,0.04029595922279572
33,1000156,10000,2000,2000,1,0,1,0.014060008339583874,0.01664418730007674,0.00010644002031767741,0.18008273839950562,0.1817310388748865,100.0,98.0,0.09981674579333286,0.09737642854452133,0.08317553934149907,7.6020408163265305,5.0,1.0,0.039909105058331805
34,1000157,10000,2000,2000,1,0,1,0.015466997399926186,0.018008691183978225,0.0002611048112157732,0.2683470547199249,0.1817310388748865,110.0,109.0,0.10828655151599044,0.10761161148548126,0.09046917070120408,9.743119266055047,6.0,1.0,0.041476927047121186
35,1000158,10000,2000,2000,1,0,1,0.007576730102300644,0.019388261856447934,8.35975879454054e-05,0.2205689400434494,0.1817310388748865,99.0,97.0,0.10215680525858992,0.09761657565832138,0.08223961330489699,12.577319587628866,5.0,1.0,0.045432704006244926
36,1000159,10000,2000,2000,1,0,1,0.0027389160823076963,0.020346813988961366,8.016538777155802e-05,0.30628708004951477,0.1817310388748865,110.0,108.0,0.10607106664597436,0.10799744725227356,0.08605555384453543,11.583333333333334,6.0,1.0,0.04563378134533263
37,1000160,10000,2000,2000,1,0,1,0.0099185137078166,0.01890632202949655,2.4276583644677885e-05,0.24023884534835815,0.1817310388748865,118.0,117.0,0.09227224512614755,0.0855192318558693,0.07021630593446151,8.726495726495726,4.0,1.0,0.04923821650018769
38,1000161,10000,2000,2000,1,0,1,0.0016993803437799215,0.018071693076578958,0.00013790449884254485,0.1870880126953125,0.1817310388748865,112.0,112.0,0.0985494079567226,0.10083232074975967,0.08147898770746775,9.4375,5.5,1.0,0.04029233996467415
39,1000162,10000,2000,2000,1,0,1,0.008578123524785042,0.015956354146857483,9.255616896552965e-05,0.15899866819381714,0.1817310388748865,82.0,82.0,0.08936459400759238,0.09515430778265,0.0739156686659443,8.134146341463415,5.0,1.0,0.03815880857794205
40,1000163,10000,2000,2000,1,0,1,0.03578655794262886,0.017537698581878796,0.0001243219739990309,0.20341825485229492,0.1829204986249806,84.0,84.0,0.09593174291685932,0.09418359398841858,0.08085956585044707,9.590361445783133,7.0,0.9880952380952381,0.036441432485478875
41,1000164,10000,2000,2000,1,0,1,0.006700543686747551,0.016997975382704714,1.3486991292666062e-06,0.22569210827350616,0.1829204986249806,89.0,89.0,0.09614896606863214,0.0951790064573288,0.07788581319375348,9.696629213483146,6.0,1.0,0.04272837499611791
42,1000165,10000,2000,2000,1,0,1,0.020889364182949066,0.019371384191481048,7.832911796867847e-05,0.19971799850463867,0.1829204986249806,104.0,103.0,0.10073376701945819,0.10712385177612305,0.08458376196273817,10.588235294117647,6.0,0.9902912621359223,0.03929725669993503
43,1000166,10000,2000,2000,1,0,1,0.021700087934732437,0.01935776068887717,6.737086368957534e-05,0.1958024501800537,0.1829204986249806,115.0,114.0,0.10703540975718122,0.11343658715486526,0.08801721458589061,10.008771929824562,6.0,1.0,0.042968438026625984
44,1000167,10000,2000,2000,1,0,1,0.015689466148614883,0.018948811445573664,3.034573092008941e-05,0.16970191895961761,0.1829204986249806,132.0,130.0,0.09716291384628185,0.10224445536732674,0.07761030688597552,9.361538461538462,4.5,1.0,0.043970813499539727
45,1000168,10000,2000,2000,1,0,1,0.011028094217181206,0.018921794116538514,0.0001067284683813341,0.34031081199645996,0.1829204986249806,100.0,98.0,0.1076947850536327,0.10053330287337303,0.08782332775338048,10.785714285714286,6.0,1.0,0.045997185193059245
46,1000169,10000,2000,2000,1,0,1,0.009393648244440556,0.01734996873292257,0.0001719802967272699,0.24431006610393524,0.1829204986249806,84.0,83.0,0.10463531014610486,0.10045874863862991,0.08728626343394989,11.819277108433734,6.0,1.0,0.04017471873386572
47,1000170,10000,2000,2000,1,0,1,0.01721714623272419,0.01933077572443435,3.0517578125e-05,0.22206413745880127,0.1829204986249806,102.0,100.0,0.10051809037104249,0.09160070866346359,0.0803851601063361,11.56,6.0,1.0,0.04662524795099161
48,1000171,10000,2000,2000,1,0,1,0.019020704552531242,0.0187041799651568,3.246741107432172e-05,0.19742336869239807,2.2473771320001106,109.0,109.0,0.0950226297414084,0.09167420864105225,0.07678200361127177,9.880733944954128,4.0,1.0,0.04305086279614753
49,1000172,10000,2000,2000,1,0,1,0.009239094331860542,0.018043624081085726,6.931977986823767e-05,0.26592472195625305,2.2473771320001106,98.0,98.0,0.10208503690985393,0.09935727715492249,0.08106683831472501,8.153061224489797,5.0,1.0,0.047486511527311134
