trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.0957876667380333,0.022916573930826415,0.00010843406926142052,0.18729333579540253,0.5019373200000246,20.0,20.0,0.11876201312988996,0.12369070947170258,0.0915412584184378,21.666666666666668,18.0,0.9,0.061321909804828455
1,124,2000,2000,2000,1,0,1,0.015835151076316833,0.025681345707896982,0.00032816719613038003,0.19237425923347473,0.5019373200000246,17.0,16.0,0.11194427800364792,0.11913315579295158,0.08868652193195886,35.0625,19.5,1.0,0.05323662855138537
2,125,2000,2000,2000,1,0,1,0.008659790270030499,0.024613044912330226,0.00018383911810815334,0.2368953973054886,0.5019373200000246,18.0,18.0,0.10894409515377548,0.08312724158167839,0.08325021487511954,23.22222222222222,13.0,1.0,0.05554141993944843
3,126,2000,2000,2000,1,0,1,0.008403978310525417,0.026849064498150256,0.00041989944293163717,0.17414505779743195,0.5019373200000246,21.0,21.0,0.10419445028085084,0.11134647578001022,0.07633537278133666,23.38095238095238,9.0,1.0,0.05846996868029238
4,127,2000,2000,2000,1,0,1,0.05930079147219658,0.025841302049302614,0.0003902439493685961,0.18230070173740387,0.5019373200000246,17.0,17.0,0.10603942415293525,0.09949728101491928,0.08846196499345003,22.125,18.0,0.9411764705882353,0.042621594243409
5,128,2000,2000,2000,1,0,1,0.025709057226777077,0.032751882787066276,0.00025628210278227925,0.25150421261787415,0.5019373200000246,26.0,26.0,0.12930333170180136,0.12402422353625298,0.09199604231253034,16.72,10.0,0.9615384615384616,0.07854476902705546
6,129,2000,2000,2000,1,0,1,0.018118279054760933,0.031238771592921693,0.00020260500605218112,0.19204814732074738,0.5019373200000246,20.0,20.0,0.11424061153084039,0.12141025811433792,0.0835496193079598,16.473684210526315,6.0,0.95,0.06743890980654396
7,130,2000,2000,2000,1,0,1,0.005404493771493435,0.02821195118968899,0.00039857657975517213,0.15829214453697205,0.5019373200000246,20.0,20.0,0.0935333976522088,0.11290253326296806,0.07262697392347037,21.2,8.0,1.0,0.04614367731194943
