trial,seed,steps,particles_start,particles_end,adaptive_noise,adaptive_particles,spontaneous_collisions,final_step_rmse,mean_rmse,min_rmse,max_rmse,runtime_s,collision_count,collision_event_count_analyzed,collision_peak_rmse_mean,collision_peak_rmse_median,collision_peak_delta_mean,collision_recovery_time_mean_steps,collision_recovery_time_median_steps,collision_recovery_success_rate,collision_recovery_threshold_mean
0,123,2000,2000,2000,1,0,1,0.12677504122257233,0.02908525199990254,0.0003341715200804174,0.2477388083934784,0.5244989913749123,20.0,20.0,0.14021871834993363,0.13734834641218185,0.10884942312666683,28.666666666666668,21.5,0.9,0.06917111487593502
1,124,2000,2000,2000,1,0,1,0.02572108618915081,0.03280512439244194,0.0005063697462901473,0.23122577369213104,0.5244989913749123,17.0,16.0,0.12772183679044247,0.12629228830337524,0.09774170921409676,36.0,18.0,0.9375,0.0658811325271381
2,125,2000,2000,2000,1,0,1,0.008613205514848232,0.028051338050827327,0.00017175804532598704,0.23079919815063477,0.5244989913749123,18.0,18.0,0.11385368131515053,0.08515980467200279,0.08611827874588521,29.055555555555557,15.5,1.0,0.059725463714243636
3,126,2000,2000,2000,1,0,1,0.004835131112486124,0.03417651459528861,0.00015508734213653952,0.2756543457508087,0.5244989913749123,21.0,21.0,0.12323996393630902,0.11354292929172516,0.09206814374331208,26.714285714285715,18.0,1.0,0.0647674566117071
4,127,2000,2000,2000,1,0,1,0.06189057230949402,0.028651864864266827,0.0003035929112229496,0.2076842486858368,0.5244989913749123,17.0,17.0,0.111951254089089,0.10060732066631317,0.09319372805373004,23.3125,17.5,0.9411764705882353,0.04498932401033337
5,128,2000,2000,2000,1,0,1,0.029157239943742752,0.04721721535931283,0.00029583662399090827,0.2752920985221863,0.5244989913749123,26.0,26.0,0.15947439220662302,0.14294488728046417,0.10645603665392486,27.68,12.0,0.9615384615384616,0.10977947636113429
6,129,2000,2000,2000,1,0,1,0.018026990815997124,0.038792681815335524,0.0005573102389462292,0.19602493941783905,0.5244989913749123,20.0,20.0,0.12839541882276534,0.1390586495399475,0.08854281744337641,23.526315789473685,7.0,0.95,0.08391197735280731
7,130,2000,2000,2000,1,0,1,0.004456683527678251,0.03269841736603667,5.8431523939361796e-05,0.15830235183238983,0.5244989913749123,20.0,20.0,0.1051137013360858,0.12066227570176125,0.08094884947004174,27.8,14.5,1.0,0.05333051522285678
